Source,Target,Type,id,weight
2177996,3254807,Directed,530,1
2177996,3521045,Directed,531,1
1900863,3129374,Directed,532,1
1900863,3303547,Directed,533,1
1900863,3303528,Directed,534,1
1900863,3521040,Directed,535,1
1900863,2178011,Directed,536,1
1900863,2820544,Directed,537,1
1900863,2797015,Directed,540,1
2178003,3521026,Directed,541,1
2178003,3129384,Directed,542,1
2178003,3731662,Directed,543,1
2178003,4030729,Directed,544,1
2178003,3480596,Directed,545,1
2178003,3274256,Directed,546,1
2178006,3891501,Directed,549,1
2178006,3731662,Directed,550,1
2178006,4030729,Directed,551,1
2178006,3480596,Directed,552,1
2178006,2854947,Directed,553,1
2178006,3699941,Directed,554,1
2437734,3609769,Directed,555,1
2437734,3609787,Directed,556,1
2437734,4453611,Directed,557,1
2437734,4168353,Directed,558,1
2437734,3254807,Directed,559,1
2437734,3185257,Directed,561,1
2437734,3699941,Directed,562,1
2437734,3521692,Directed,563,1
2178000,3215392,Directed,564,1
2178000,3699939,Directed,565,1
2178000,3509420,Directed,569,1
2178000,3630825,Directed,570,1
2178000,3907426,Directed,571,1
2437741,3274256,Directed,572,1
2437741,3254807,Directed,573,1
2437741,3509407,Directed,574,1
2437741,3129382,Directed,575,1
2437741,2854952,Directed,576,1
2437741,3887184,Directed,577,1
2437741,4453611,Directed,578,1
2178009,3129388,Directed,579,1
2178005,3274256,Directed,580,1
2178005,2437747,Directed,581,1
2437735,3172575,Directed,582,1
2437737,3763265,Directed,584,1
2437737,2912730,Directed,585,1
2437742,2854951,Directed,586,1
2437742,4453611,Directed,587,1
2437742,3254807,Directed,588,1
2437743,4251109,Directed,590,2
2437743,2932296,Directed,591,1
2437743,3254807,Directed,592,1
2437743,3033142,Directed,593,1
2437743,3834212,Directed,597,1
2437746,2437733,Directed,598,1
2437746,3296790,Directed,599,1
2437746,3008978,Directed,600,1
2437746,3050668,Directed,601,1
2437746,2685974,Directed,602,1
2178007,2280820,Directed,603,1
2178007,3990703,Directed,604,1
2178007,4013833,Directed,605,1
2178007,3854914,Directed,606,1
2178007,2437743,Directed,607,1
2178007,2995792,Directed,608,1
2437736,3129364,Directed,609,1
2437736,3274256,Directed,610,1
2437736,3810329,Directed,611,1
2437736,4318618,Directed,612,1
2437744,3521012,Directed,613,1
2437744,3050668,Directed,614,1
2437744,4031180,Directed,615,1
2437751,3994262,Directed,617,1
2437751,4283376,Directed,618,1
2437751,2932237,Directed,619,1
2437751,3254784,Directed,620,1
2437751,4195046,Directed,621,1
2437751,4029938,Directed,622,1
2437751,2548496,Directed,623,1
2437751,3533212,Directed,624,1
2437751,3632246,Directed,625,1
2437755,3509412,Directed,628,1
2437747,3274256,Directed,630,1
2437747,2995792,Directed,631,1
2437747,2685949,Directed,632,1
2437747,3032959,Directed,633,1
2685947,3008978,Directed,634,1
2685947,2912718,Directed,635,1
2685947,3552934,Directed,636,1
2685947,3427704,Directed,637,1
2685947,3274287,Directed,638,1
2685947,3083719,Directed,639,1
2685947,2932363,Directed,640,1
2437753,4318618,Directed,641,1
2437753,4195046,Directed,642,1
2437753,4094295,Directed,643,1
2177995,4258604,Directed,644,1
2177995,3363162,Directed,645,1
2177995,3254749,Directed,646,1
2177995,2437739,Directed,647,1
2177995,3332689,Directed,648,1
2437733,4172309,Directed,650,1
2437733,3307437,Directed,651,1
2437733,4453611,Directed,652,1
2437733,3509405,Directed,653,1
2437733,3699920,Directed,654,1
2437733,3303544,Directed,655,1
2437745,3254856,Directed,657,1
2437745,4258571,Directed,659,1
2437757,2912729,Directed,660,1
2437739,3480596,Directed,661,1
2437739,2854947,Directed,662,1
2437739,3731662,Directed,663,1
2437739,3363162,Directed,664,1
2437739,3254749,Directed,665,1
2685955,4131651,Directed,675,1
2685955,3486832,Directed,676,1
2685955,4251109,Directed,677,1
2685955,4260444,Directed,679,1
2685955,3994412,Directed,680,1
2685955,4134772,Directed,681,1
2685955,4033916,Directed,682,1
2685955,3810372,Directed,683,1
2437748,4318618,Directed,684,1
2437748,3215392,Directed,685,1
2437748,3129360,Directed,686,1
2437748,2912701,Directed,689,1
2437748,3731662,Directed,690,1
2685958,3254807,Directed,691,1
2685958,3609788,Directed,692,1
2437754,3274264,Directed,693,1
2437754,2854942,Directed,694,1
2437754,3254807,Directed,695,1
2437754,3129384,Directed,696,1
2437754,3303544,Directed,698,1
2437754,4291892,Directed,700,1
2437754,2932356,Directed,701,1
2437752,3083651,Directed,702,1
2437752,3008978,Directed,703,1
2437752,3129374,Directed,704,1
2437752,3307437,Directed,705,1
2437752,3050668,Directed,706,1
2437752,3303528,Directed,707,1
2437752,4453611,Directed,708,1
2437752,4134592,Directed,709,1
2437752,3254807,Directed,710,1
2437752,3032908,Directed,711,1
2437752,2820544,Directed,712,1
2437752,2854927,Directed,713,1
2437756,3609802,Directed,714,1
2437756,3609787,Directed,715,1
2437756,2797162,Directed,716,1
2437756,2912723,Directed,717,1
2437756,2685982,Directed,718,1
2437756,3129390,Directed,719,1
2437756,2769256,Directed,720,1
2437756,2685951,Directed,722,1
2685952,3050668,Directed,723,1
2685946,3609787,Directed,724,1
2685946,3032987,Directed,725,1
2685946,4256264,Directed,726,1
2685946,4172514,Directed,727,1
2685946,3891518,Directed,728,1
2685946,3731684,Directed,729,1
2685946,3033207,Directed,730,1
2685946,3836132,Directed,732,1
2685946,3609769,Directed,736,1
2685946,3254749,Directed,737,1
2685946,3033142,Directed,738,1
2685962,3362976,Directed,740,1
2685962,3982562,Directed,741,1
2685962,4318618,Directed,742,1
2685962,3994262,Directed,743,1
2685962,2912709,Directed,744,1
2685962,2912710,Directed,745,1
2685962,3699941,Directed,746,1
2685962,3990722,Directed,747,1
2685962,3609787,Directed,748,1
2685965,3609769,Directed,750,1
2685965,3254807,Directed,751,1
2685965,3315502,Directed,752,1
2685965,4168353,Directed,754,1
2685965,4291892,Directed,755,1
2685954,3172575,Directed,756,1
2685951,3609802,Directed,758,1
2685951,3254850,Directed,759,1
2685951,2912723,Directed,760,1
2685953,3129362,Directed,761,1
2685970,4100912,Directed,762,1
2685970,3254784,Directed,763,1
2685970,4134763,Directed,764,1
2685969,3303547,Directed,780,1
2685969,3427704,Directed,781,1
2685969,3129379,Directed,782,1
2685969,3303528,Directed,783,1
2685969,3654946,Directed,784,1
2685969,3254778,Directed,785,1
2685969,3129374,Directed,786,1
2685966,3872291,Directed,787,1
2685966,2797029,Directed,788,1
2685966,2912723,Directed,789,1
2685966,3254749,Directed,790,1
2685966,3836132,Directed,791,1
2685966,3129390,Directed,792,1
2685966,2912711,Directed,793,1
2685966,3763265,Directed,794,1
2685966,3307437,Directed,795,1
2685973,4258404,Directed,796,1
2685973,4051898,Directed,797,1
2685973,3699920,Directed,798,1
2685973,3332688,Directed,799,1
2685973,3129371,Directed,800,1
2685973,3303547,Directed,801,1
2685973,3303528,Directed,802,1
2685973,3699939,Directed,803,1
2685973,3509405,Directed,804,1
2685973,3307437,Directed,805,1
2685973,3050668,Directed,806,1
2685973,4119278,Directed,808,1
2685973,3097278,Directed,810,1
2685960,4318618,Directed,811,1
2685960,3630825,Directed,813,1
2685960,3480589,Directed,814,1
2685960,3427739,Directed,815,1
2685960,2755033,Directed,816,1
2685960,3552805,Directed,817,1
2685968,3609769,Directed,819,1
2685968,3254807,Directed,821,1
2685968,3480592,Directed,823,1
2685963,3032959,Directed,825,1
2685963,3254856,Directed,826,1
2685963,2995792,Directed,827,1
2685963,3129394,Directed,828,1
2437738,3480596,Directed,829,1
2437738,3609760,Directed,830,1
2437738,3891501,Directed,831,1
2437738,2854947,Directed,832,1
2437738,3315514,Directed,834,1
2437738,3363112,Directed,835,1
2685961,3609769,Directed,837,1
2685961,3315502,Directed,839,1
2685961,3854914,Directed,840,1
2685961,3994262,Directed,842,1
2685961,3982562,Directed,843,1
2685961,2912709,Directed,844,1
2685961,2912706,Directed,845,1
2685961,3254807,Directed,846,1
2685972,3303539,Directed,847,1
2685972,3222780,Directed,848,1
2685972,3129389,Directed,849,1
2178011,3427704,Directed,859,1
2178011,3303547,Directed,860,1
2178011,3129374,Directed,861,1
2178011,3050669,Directed,862,1
2178011,3887184,Directed,863,1
2178011,3032962,Directed,864,1
2685978,4318618,Directed,866,1
2685978,4100912,Directed,867,1
2685978,4094295,Directed,870,1
2685981,4094282,Directed,871,1
2685981,3721846,Directed,872,1
2685975,3609788,Directed,875,1
2685956,4100912,Directed,876,1
2685956,3994326,Directed,878,1
2685956,4383766,Directed,879,1
2685956,3655102,Directed,880,1
2685956,3967217,Directed,881,1
2685956,3656982,Directed,882,1
2685982,3609787,Directed,883,1
2685982,4318618,Directed,884,1
2685982,3254749,Directed,885,1
2685982,2912723,Directed,886,1
2685982,2912722,Directed,888,1
2685982,3410591,Directed,889,1
2685949,2685949,Directed,896,1
2685949,2634087,Directed,897,1
2685984,2912729,Directed,898,1
2685984,3427739,Directed,899,1
2912706,3609769,Directed,901,1
2912706,3810372,Directed,902,1
2912706,3854914,Directed,903,1
2912706,3994262,Directed,905,1
2912706,3982562,Directed,906,1
2912706,3655145,Directed,907,1
2912706,4119278,Directed,909,1
2912706,3655102,Directed,911,1
2912706,3254807,Directed,912,1
2912706,3521039,Directed,913,1
2912706,4251109,Directed,914,1
2685977,2912700,Directed,915,1
2685977,2755033,Directed,916,1
2912701,4358267,Directed,922,1
2912701,3630825,Directed,923,1
2912701,3509420,Directed,924,1
2912701,3609769,Directed,926,1
2912701,3699939,Directed,927,1
2912713,3363076,Directed,928,1
2912713,3651299,Directed,929,1
2912713,3891501,Directed,930,1
2912713,3480596,Directed,931,1
2912713,4453611,Directed,932,1
2912712,3254857,Directed,933,1
2912712,4258404,Directed,934,1
2912709,3609787,Directed,935,1
2912707,3803026,Directed,937,1
2912707,3656982,Directed,938,1
2912710,3855094,Directed,940,1
2912710,3521038,Directed,941,1
2912710,3699941,Directed,942,2
2912710,3994262,Directed,944,1
2912710,3982565,Directed,945,1
2912710,3274264,Directed,946,1
2912705,3609802,Directed,948,1
2912705,3521692,Directed,949,1
2912705,4134763,Directed,950,1
2912705,4100912,Directed,951,1
2912705,3509412,Directed,952,1
2912702,3307437,Directed,953,1
2912702,3855094,Directed,955,1
2912702,3274264,Directed,956,1
2912702,3254807,Directed,957,1
2912702,3699941,Directed,958,1
2912702,3521692,Directed,959,1
2912702,3609802,Directed,961,1
2912716,3129371,Directed,962,1
2912718,4318618,Directed,963,1
2912718,3609787,Directed,964,1
2912718,3609769,Directed,965,1
2912718,3427704,Directed,966,1
2912718,4190723,Directed,967,1
2912718,3303547,Directed,968,1
2912718,3274264,Directed,969,1
2912718,3303528,Directed,970,1
2685980,3552805,Directed,972,1
2912717,3632245,Directed,974,1
2912717,3254807,Directed,975,1
2912717,3699936,Directed,976,1
2912717,3303544,Directed,978,1
2912717,3887184,Directed,979,1
2912717,4453611,Directed,980,1
2912717,4291892,Directed,981,1
2685983,4318618,Directed,983,1
2685983,3609787,Directed,984,1
2912719,3810372,Directed,985,1
2912719,4030729,Directed,986,1
2912719,3332695,Directed,987,1
2912719,4100912,Directed,988,1
2912719,3254807,Directed,989,1
2912720,3763265,Directed,990,1
2912720,3332688,Directed,991,1
2912720,3521032,Directed,992,1
2912720,3632245,Directed,993,1
2912715,3196541,Directed,994,1
2912715,3447704,Directed,995,1
2912715,3410591,Directed,996,1
2912704,3609769,Directed,997,1
2912704,4318618,Directed,999,1
2912704,3363076,Directed,1001,1
2912704,3363077,Directed,1002,1
2912704,3254830,Directed,1003,1
2912711,3129376,Directed,1004,1
2912711,3129378,Directed,1005,1
2912711,3836132,Directed,1006,1
2912711,4256264,Directed,1007,1
2912721,4008187,Directed,1008,1
2912721,3609788,Directed,1009,1
2912721,4031153,Directed,1010,1
2912721,3196814,Directed,1011,1
2912721,4291892,Directed,1012,1
2912726,4318618,Directed,1014,1
2912726,3581351,Directed,1015,1
2912726,3129364,Directed,1016,1
2912726,4094282,Directed,1017,1
2912726,3655102,Directed,1018,1
2912726,3332684,Directed,1019,1
2912700,3303544,Directed,1022,1
2912700,4119278,Directed,1024,1
2912730,4256264,Directed,1025,1
2912728,3973908,Directed,1026,1
2912728,4291892,Directed,1027,1
2912728,3129367,Directed,1028,1
2912728,3521047,Directed,1030,1
2912728,4258465,Directed,1031,1
2912729,3656959,Directed,1032,1
2912729,4013833,Directed,1034,1
2912729,3427739,Directed,1035,1
3129357,3521026,Directed,1037,1
3129357,3521043,Directed,1039,1
3129357,4029938,Directed,1040,1
2912727,3994484,Directed,1041,1
2912727,4134592,Directed,1043,1
2912727,4051888,Directed,1044,1
2912727,4453611,Directed,1045,1
2912727,4168353,Directed,1046,1
2912727,3609802,Directed,1047,1
2912727,3332704,Directed,1048,1
2912727,3699941,Directed,1049,1
2912727,3855094,Directed,1050,1
2912727,3332693,Directed,1052,1
2912727,3521039,Directed,1054,1
2912727,4051898,Directed,1055,1
2912723,3332681,Directed,1056,1
2912723,3332689,Directed,1057,1
2912723,3129378,Directed,1058,1
2912723,3129390,Directed,1059,1
2912723,3254850,Directed,1060,1
2912723,3609788,Directed,1061,1
2912714,3763265,Directed,1062,1
2912714,4318618,Directed,1063,1
2912714,3632245,Directed,1064,1
2912714,3609802,Directed,1065,1
2912714,3967217,Directed,1066,1
2912708,3032987,Directed,1067,1
2912708,4031153,Directed,1068,1
2912708,3254857,Directed,1069,1
2912708,3521038,Directed,1070,1
2912708,3521039,Directed,1071,1
2912708,3552909,Directed,1072,1
2912708,3609787,Directed,1073,1
3129367,3973908,Directed,1075,1
3129367,3465070,Directed,1077,1
3129367,3521047,Directed,1078,1
3129370,4251109,Directed,1079,1
3129369,3552909,Directed,1083,1
3129369,3810372,Directed,1084,1
3129362,3410475,Directed,1085,1
3129366,4298769,Directed,1086,1
3129374,3480526,Directed,1087,1
3129374,3521040,Directed,1088,1
2912722,3855094,Directed,1090,1
2912722,3254807,Directed,1091,1
2912722,3699941,Directed,1093,1
2912722,4168353,Directed,1094,1
2912722,3887184,Directed,1095,1
2912722,4453611,Directed,1096,1
2912722,4291892,Directed,1097,1
3129373,3521014,Directed,1098,1
3129379,3427704,Directed,1100,1
3129379,3654946,Directed,1101,1
3129379,3833995,Directed,1102,1
